file,id_sente,id_article,domain,year,sentences,classe
C57_Folha_06-10-2022_05h12,2935,c57f,world,2022,"Cerca de 30 crianças estavam no local àquela altura -menos do que o usual, em razão de uma forte chuva, segundo a funcionária pública Jidapa Boonsom, que trabalhava em um local próximo no momento do ataque.",0
C92_Estadao_24-10-2007_18h30,5563,c92e,politics,2007,"O governador do Rio Sérgio Cabral Filho (PMDB) defendeu nesta quarta-feira, 24, em coletiva no 35º Congresso Brasileiro de Agência de Viagens e Feira das Américas (ABAv - 2007), o aborto como método de redução da violência no Estado.",0
C33_Estadao_25-09-2007_10h51,1411,c33e,politics,2007,"Lula citou positivamente a proposta do presidente francês Nicolas Sarkozy de ampliar o Conselho de Segurança da ONU, com a inclusão permanente de países em desenvolvimento.",0
C83_Estadao_02-02-2007_01h03,5030,c83e,politics,2007,Isso é passado.,-1
C15_OGlobo_20-09-2022_12h25,296,c15o,politics,2022,"Disse que o agronegócio é um orgulho nacional e que é um ""defensor incondicional da liberdade de expressão"" e de ""outros valores fundamentais para a sociedade brasileira como a defesa da família, do direito à vida desde a concepção, à legítima defesa e o repúdio à ideologia de gênero"".",-1
C81_Estadao_07-10-2022_08h48,4896,c81e,culture,2022,"Talvez daí a epígrafe emprestada de Jean Genet: ""escrever é o último recurso quando se traiu"".",-1
C35_Folha_22-09-2022_16h54,1558,c35f,world,2022,"A proteção contra seu uso seria apenas o tabu nuclear, que é uma barreira mais frágil.",1
C57_Estadao_06-10-2022_14h34,2909,c57e,world,2022,"BANGCOC - No pior massacre cometido por um atirador na história da Tailândia, um ex-policial matou 37 pessoas, incluindo 23 crianças de dois e três anos - a maioria, a facadas- em um ataque a uma creche no nordeste do país.",1
C33_Estadao_25-09-2007_10h51,1416,c33e,politics,2007,"O Brasil continuará a trabalhar para que essa expectativa tão elevada se torne realidade"", assegurou.",-1
C27_Folha_17-10-2007_23h53,1062,c27f,sports,2007,"Aos 32min, Kaká tentou de novo.",1
C39_OGlobo_28-04-2022_09h03,1808,c39o,politics,2022,Vale destacar que a condenação do ex-presidente Lula foi referendada por três instâncias do Judiciário e passou pelo crivo de nove magistrados.,-1
C17_OGlobo_24-10-2006_01h21,445,c17o,politics,2006,"São Paulo, 23 out (EFE).- O terceiro debate na TV entre os candidatos ao segundo turno das eleições presidenciais mostrou hoje novamente o presidente Luiz Inácio Lula da Silva na defensiva diante das acusações de corrupção de seu rival, Geraldo Alckmin.",1
C58_Estadao_15-09-2022_05h00,2970,c58e,politics,2022,"Para colocar mais recursos no orçamento secreto, esquema montado pelo governo para compra de voto no Congresso, o governo Bolsonaro preferiu cortar no programa elogiado pelos especialistas como importante política pública para desafogar o Sistema Único de Saúde (SUS).",1
C8_Estadao_04-08-2006_13h56,3253,c8e,sports,2006,"No terceiro, mesmo com vários reservas como o levantador Marcelinho e Samuel, os brasileiros conseguiram fechar a partida com tranqüilidade.",1
C19_Folha_16-04-2007_12h00,549,c19f,sports,2007,Agora está estável.,-1
C51_Estadao_08-09-2022_17h50_titulo,2536,c51e,world,2022,comove o Reino Unido e Charles III herda país em crise.,0
C15_Folha_20-09-2022_19h44,281,c15f,politics,2022,A crítica é oportuna e faz coro com o ambientalismo.,1
C72_Estadao_17-10-2022_00h30,4131,c72e,politics,2022,Os efeitos de um debate presidencial precisam ser analisados à luz de dois tipos de fatores: 1) cenário eleitoral e 2) ambiente de campanha.,1
C99_OGlobo_19-10-2022_20h30,6174,c99o,politics,2022,"""Lula também afirmou: """,-1
C52_Folha_28-09-2022_11h06,2597,c52f,politics,2022,"""Nas telas vão estar acompanhamentos de recebimento de boletins de urna, de geração de arquivos para consulta da imprensa e acompanhamento dos sistemas de informática"", afirmou ainda o secretário sobre as informações apresentadas no setor durante das eleições.",-1
C69_Estadao_15-10-2022_23h31,3906,c69e,politics,2022,"Se uma emissora, efetivamente, direciona sua programação para reverberar fake news que atacam adversários de um candidato e a integridade do processo eleitoral, é necessário avaliar os impactos dessa conduta sobre a normalidade eleitoral""",-1
C5_OGlobo_27-08-2007_07h52,2455,c5o,politics,2007,O segundo tempo da reformulação da Anac não pode ser muito demorado.,1
C35_Folha_22-09-2022_16h54,1558,c35f,world,2022,"A proteção contra seu uso seria apenas o tabu nuclear, que é uma barreira mais frágil.",1
C34_Estadao_20-08-2007_13h22,1508,c34e,politics,2007,"Responsáveis por lucros recordes, as instituições financeiras foram autuadas, de janeiro a julho, em R$ 9,44 bilhões.",0
C33_Estadao_25-09-2007_10h51,1436,c33e,politics,2007,"Segundo Lula, o mundo precisa urgentemente de uma nova matriz energética.",0
C96_OGlobo_18-10-2022_19h49,5987,c96o,politics,2022,"Bolsonaro disse ainda que elas estavam ali para ""ganhar a vida"".",-1
C72_Estadao_17-10-2022_00h30,4113,c72e,politics,2022,"Ao final, Lula se saiu melhor porque conseguiu falar mais do seu governo no passado do que Bolsonaro falou do seu.",1
C15_Estadao_20-09-2022_17h11,271,c15e,politics,2022,O chefe do Executivo vem usando a frase no Brasil desde que foi eleito.,0
C96_Estadao_18-10-2022_20h41,5956,c96e,politics,2022,"Por isso que ele ficou apavorado, tentou se explicar o mais rápido possível"", afirmou Lula.",-1
C83_Estadao_02-02-2007_01h03,5021,c83e,politics,2007,Creio que vamos nos orientar pela política e pelos interesses do País.,-1
C64_Oglobo_14-10-2022_13h53,3576,c64o,culture,2022,"Você vai fazer uma falta tão terrível"", lamentou.",-1
C100_Folha_19-10-2022_18h54,3328,c100f,politics,2022,"A margem de erro é de dois pontos percentuais, para mais ou para menos.",0
C67_OGlobo_15-10-2022_13h46,3798,c67o,politics,2022,"""É uma decisão difícil, pois não concordo com nenhum dos dois.",-1
C99_OGlobo_19-10-2022_20h30,6169,c99o,politics,2022,disse Ariovaldo Ramos.,-1
C1_Folha_04-08-2006_07h42,14,c1f,world,2006,"Aviões são usados extensivamente para transporte na República Democrática do Congo, um vasto país no qual há poucas estradas pavimentadas.",1
C55_Folha_28-09-2022_00h05,2788,c55f,politics,2022,66% não topariam a manobra (eram 64%).,1
C45_Folha_18-10-2007_08h03,2129,c45f,culture,2007,"Quem sabe até a ""Tropa de Elite'!",-1
C27_Folha_17-10-2007_23h53_titulo,1090,c27f,sports,2007,Brasil deslancha no fim e goleia Equador em sua volta ao Maracanã,1
C37_Estadao_17-10-2007_10h06,1657,c37e,daily,2007,Policiais da Força Nacional estão do lado de fora do CCPJ e é aguardada a presença do Batalhão Especial da Polícia para dar prosseguimento às negociações.,0
C51_OGlobo_08-09-2022_14h31,2571,c51o,world,2022,"Segundo os ritos oficiais, o sucessor no trono tinha algumas opções na escolha do nome que iria adotar, mas acabou seguindo o caminho tradicional e manteve o título de rei Charles III.",0
C17_OGlobo_24-10-2006_01h21,422,c17o,politics,2006,"A apenas seis dias da votação, o líder da oposição, que voltou a aumentar o tom de seus ataques, aproveitou o terceiro dos quatro debates previstos para insistir nas acusações de corrupção contra colaboradores de Lula e dirigentes do PT.",1
C27_OGlobo_18-10-2007_00h00,1123,c27o,sports,2007,O gol deu a tranqüilidade necessária ao time brasileiro que não demorou muito para fazer o terceiro.,1
C51_OGlobo_08-09-2022_14h31,2565,c51o,world,2022,"Na tarde desta quinta, veio a notícia da morte.",0
C5_Folha_31-08-2007,2440,c5f,politics,2007,Zuanazzi deve ser aproveitado em outro cargo no governo tão logo a crise esfrie.,1
C33_OGlobo_25-09-2007_19h59,1469,c33o,politics,2007,É imprescindível que cumpram os compromissos estabelecidos pelo Protocolo de Kyoto.,-1
C75_Folha_17-10-2022_15h04,4487,c75f,politics,2022,"Tarcísio foi orientado por seguranças a deixar o local, desceu os três lances de escada do prédio, entrou na van e foi embora.",0
C5_Folha_31-08-2007_titulo,2441,c5f,politics,2007,"além dele, cairão mais dois diretores até o final do próximo mês.",1
C15_Estadao_20-09-2022_17h11_titulo,276,c15e,politics,2022,"Bolsonaro repetiu lema integralista ao encerrar discurso na ONU,  entenda.",0
C33_Estadao_25-09-2007_10h51,1427,c33e,politics,2007,Os murais pintados pelo artista brasileiro denunciam a violência e exaltam o amor e o entendimento.,1
C57_Estadao_06-10-2022_14h34,2914,c57e,world,2022,"Ele enfrentava um julgamento por posse de drogas e havia estado na corte horas antes do ataque, disse o porta-voz da polícia, Paisan Luesomboon, à emissora Thai PBS.",0
C81_Folha_06-10-2022_15h58,4918,c81f,culture,2022,"Décadas mais tarde, seu pioneirismo nesse gênero encontraria ecos na obra de Didier Eribon e Édouard Louis.",1
C5_Estadao_12h36_31-10-2007_titulo,2419,c5e,politics,2007,Zuanazzi acusa Jobim de usar Anac como bode expiatório.,1
C29_Estadao_26-11-2021_10h46,1186,c29e,science,2021,Casos da nova variante foram identificados em países de quatro continentes.,0
C58_Estadao_15-09-2022_05h00,2970,c58e,politics,2022,"Para colocar mais recursos no orçamento secreto, esquema montado pelo governo para compra de voto no Congresso, o governo Bolsonaro preferiu cortar no programa elogiado pelos especialistas como importante política pública para desafogar o Sistema Único de Saúde (SUS).",1
C93_Estadao_15-12-2006_14h59,5659,c93e,politics,2006,"O aumento salarial da Câmara e do Senado provocará efeito cascata no Poder Legislativo dos Estados e Municípios, já que o salário de deputados estadual e vereadores é atrelado ao salário dos parlamentares federais.",0
C29_OGlobo_26-11-2021_15h36,1205,c29o,science,2021,"""Qualquer restrição de viagem deve ser pesada, e países já podem fazer muito em termos de vigilância e sequenciamento e trabalhar em conjunto com os países afetados ou globalmente "", disse o porta-voz da OMS, Christian Lindmeyer.",-1
C1_OGlobo_02-09-2006_11h58,26,c1o,world,2006,"Os corpos de 17 pessoas foram encontrados nesta terça-feira (17) entre os destroços de um avião que caiu um dia antes nas proximidades de Bukavu, capital da província de Kivu Sul, no nordeste da República Democrática do Congo (RDC), confirmaram fontes da companhia que fretou a aeronave.",0
C27_OGlobo_18-10-2007_00h00,1108,c27o,sports,2007,"Apesar dos dois bons momentos da Seleção, o adversário se soltava mais e passou a ameaçar.",1
C78_OGlobo_18-10-2022_08h18,4678,c78o,world,2022,"""Ei, o que diabos você está fazendo?"" — grita o capitão.",-1
C27_Folha_17-10-2007_23h53,1082,c27f,sports,2007,"No rebote, Elano fez o quarto gol, aos 38min.",0
C58_Estadao_15-09-2022_05h00,2973,c58e,politics,2022,"Um corte de R$ 1,2 bilhão.",0
C17_OGlobo_24-10-2006_01h21,416,c17o,politics,2006,"""A economia está longe de ser perfeita, mas é uma injustiça não lembrar que esteve 20 anos estagnada e que vocês quebraram o país duas vezes"", afirmou.",-1
C97_OGlobo_18-10-2022_20h28,6063,c97o,politics,2022,"Na semana passada, o número computado pelo MPT era de 173 - um aumento de quase 160%. Moraes deu a declaração horas depois de uma reunião sobre o assunto com o vice-procurador-geral eleitoral, Paulo Gustavo Gonet Branco, e com o procurador-geral do Trabalho, José de Lima Ramos Pereira.",0
C46_Folha_20-09-2022_18h45,2190,c46f,politics,2022,Nos últimos dias foram compartilhados relatos de pessoas com dificuldade para conseguir a liberação do Exército.,0
C52_Folha_28-09-2022_11h06_titulo,2619,c52f,politics,2022,"Agora é aberta', afirma Valdemar Costa Neto.",-1
C74_Folha_17-10-2022_15h10,4388,c74f,politics,2022,Uma das estratégias da campanha de Bolsonaro é buscar colar a imagem do presidente aos músicos famosos do gênero.,1
C98_Folha_19-10-2022_18h19,6111,c98f,politics,2022,"Eles, assim como a taxa de abstenção que não é possível de constatar antes da eleição, poderão definir a fatura.",1
C44_OGlobo_02-10-2007_13h23,2077,c44o,politics,2007,"Em tom de desafio, Almeida Lima respondeu:",1
C28_Estadao_15-07-2007_17h24,1135,c28e,sports,2007,"A expectativa do heptacampeonato era grande, mas os jogadores controlaram a ansiedade e o ímpeto russo.",1
C84_Folha_15-10-2007_00h00,5124,c84f,politics,2007,"A emenda segue agora para votação na Câmara, onde as chances de aprovação, no jeito que está, são remotas.",1
C43_Estadao_17-07-2007_12h13,2003,c43e,politics,2007,A estratégia é impedir uma investigação fiscal da Polícia Federal para ver se as transações com gado realmente ocorreram.,1
C100_Estadao_19-10-2022_19h04,3321,c100e,politics,2022,"O ex-ministro da Infraestrutura Tarcísio de Freitas (Republicanos) continua à frente na disputa ao Palácio dos Bandeirantes e tem 49% das intenções de voto, nove pontos porcentuais acima do ex-prefeito de São Paulo Fernando Haddad (PT), que aparece com 40%, de acordo com pesquisa Datafolha divulgada nesta quarta-feira, 19.",0
C5_Estadao_12h36_31-10-2007,2409,c5e,politics,2007,Mas às vezes essas mudanças são imaturas.,-1
C54_Folha_28-09-2022_06h25,2714,c54f,politics,2022,""" (Celso de Mello, ministro aposentado e ex-presidente do Supremo Tribunal Federal)",-1
C30_Folha_07-08-2007_09h19,1297,c30f,daily,2007,"O Itaú calculou um lucro recorrente --sem o efeito dos ganhos extraordinários-- de R$ 1,919 bilhão no período, um incremento de 0,9% sobre o primeiro trimestre deste ano e de quase 30% sobre o segundo trimestre do ano passado.",0
C79-OGlobo_18-10-2022_05h02,4762,c79o,politics,2022,"As desavenças com o presidente permaneceram até este ano, quando o chamou de ""ladrão"" da rachadinha.",1
C54_Folha_28-09-2022_06h25,2724,c54f,politics,2022,"Barbosa foi indicado à cadeira na corte pelo ex-presidente, mas depois tornou-se algoz do PT.",1
C51_OGlobo_08-09-2022_14h31_titulo,2572,c51o,world,2022,"a monarca britânica mais longeva da história, morre aos 96 anos.",0
C89_Folha_01-11-2007_00h00,5396,c89f,politics,2007,Não dá para esta Casa ficar tendo uma mancha por dia.,-1
C27_OGlobo_18-10-2007_00h00,1100,c27o,sports,2007,"Aos 19, o atacante do CSKA perdeu grande chance de aumentar a contagem.",1
C90_Folha_28-11-2007_00h00,5460,c90f,politics,2007,"O bispo de Barra (610 km de Salvador, BA), dom Luiz Flávio Cappio, 60, iniciou na manhã de ontem uma nova greve de fome contra a transposição das águas do rio São Francisco.",0
C25_OGlobo_31-12-2021_21h56,959,c25o,culture,2021,?Eu acho aprender uma cosia muito boa.,-1
C56_OGlobo_06-10-2022_16h29,2891,c56o,world,2022,"E enquanto pessoas brancas, pretas e pardas usam maconha em taxas semelhantes, pessoas negras e pardas foram presas, processadas e condenadas em taxas desproporcionais"", argumenta Biden.",-1
C18_Estadao_16-04-2007_13h44,485,c18e,world,2007,"Um dos estudantes foi morto em um dormitório, e os outros foram assassinados na sala de aula, informou o chefe de polícia da universidade, W.R. Flinchum.",0
C45_OGlobo_18-10-2007_08h33,2156,c45o,culture,2007,"Proponho que se comece a discutir o assunto para encontrarmos alguma solução: seja o capitão Nascimento, seja investimento em escolas.",-1
C69_Estadao_15-10-2022_23h31,3904,c69e,politics,2022,"O petista cobra isonomia no noticiário e acusa a emissora, que detém uma concessão pública de rádio e transmite programas na TV por assinatura e na internet, de promover o presidente Jair Bolsonaro (PL), candidato à reeleição.",0
C93_Estadao_15-12-2006_14h59,5610,c93e,politics,2006,"A medida entrará em vigor em 1º de fevereiro de 2007, quando inicia-se a nova legislatura.",0
C93_OGlobo_14-12-2006_14h15,5721,c93o,politics,2006,"""Não houve qualquer detalhamento na reunião, foi uma decisão sumária"", disse o deputado Chico Alencar (PSol-RJ).",-1
C27_OGlobo_18-10-2007_00h00,1097,c27o,sports,2007,"Ansiosa pelo gol brasileiro, a torcida já ensaiava as primeiras vaias.",1
C51_Estadao_08-09-2022_17h50,2518,c51e,world,2022,"""Foi olhando para frente que a premiê do Reino Unido"", Liz Truss, terminou seu discurso nesta quinta-feira, 8, sobre a morte de Elizabeth II, uma tarefa histórica logo em seu segundo dia no cargo.",-1
C74_Folha_17-10-2022_15h10,4351,c74f,politics,2022,"""É sobre isso, é sobre o idealismo da família, idealismo dos filhos.",-1
C52_Folha_28-09-2022_11h06,2601,c52f,politics,2022,"Agora é aberta"", disse Valdemar ao visitar o setor.",-1
C55_OGlobo_27-09-2022_19h04,2852,c55o,politics,2022,Soraya Thronicke (União Brasil):,0
C68_Folha_16-10-2022_10h48,3837,c68f,world,2022,"""Resolver a questão de Taiwan é assunto do próprio povo chinês, e cabe ao povo chinês decidir"", disse o dirigente em uma mensagem voltada para a comunidade internacional, notadamente os Estados Unidos.",-1
C35_OGlobo_21-09-2022_21h41,1579,c35o,world,2022,"Dizem que os moradores é que vão decidir, nos próximos dias, se as áreas devem ou não ser anexadas pela Rússia.",1
C63_Estadao_14-10-2022_09h17,3483,c63e,politics,2022,O empresário havia deixado o País após ser denunciado por lesão corporal e corrupção de menores.,0
C30_OGlobo_07-08-2007_09h10,1306,c30o,daily,2007,"A cifra chegou a R$ 2,115 bilhões, contra R$ 1,498 bilhão em igual período do ano anterior.",0
C43_Folha_17-07-2007_13h37,2015,c43f,politics,2007,"""A Mesa decide acolher a solicitação do Conselho de Ética e remetê-la ao ministro da Justiça para cumprimento da estrita norma constitucional"", disse o vice-presidente do Senado, Tião Viana (PT-AC), que presidiu a reunião de hoje da Mesa.",-1
C83_Folha_01-02-2007_20h44_titulo,5072,c83f,politics,2007,"Com base dividida, Chinaglia é eleito presidente da Câmara.",0
C29_OGlobo_26-11-2021_15h36,1205,c29o,science,2021,"""Qualquer restrição de viagem deve ser pesada, e países já podem fazer muito em termos de vigilância e sequenciamento e trabalhar em conjunto com os países afetados ou globalmente "", disse o porta-voz da OMS, Christian Lindmeyer.",-1
C96_OGlobo_18-10-2022_19h49,6000,c96o,politics,2022,"O presidente afirmou que ""pintou um clima"" e pediu para entrar na casa onde elas estavam.",-1
C27_Estadao_18-10-2007_00h04,1051,c27e,sports,2007,"Uma ironia, aliás, pois antes do jogo, quando no telão apareciam os jogadores da seleção, Vágner havia levado uma sonora vaia.",1
C17_Folha_21-08-2006,397,c17f,politics,2006,"Conheci a Lu (sua mulher) assim, num baile em Pinda (Pindamonhangaba, sua cidade natal)",-1
C75_Folha_17-10-2022_15h04,4465,c75f,politics,2022,"Determinei a imediata investigação do ocorrido"", afirma a nota.",-1
C12_OGlobo_14-08-2006_10h39,176,c12o,world,2006,"O drama humano enfrentado pelo país é sério e recorrente, já que há mais de dez anos a Coréia do Norte vem sofrendo continuamente com inundações, tufões e secas, o que em 2004 levou a Cruz Vermelha a classificar a situação de ""desastre constante"".",1
C90_OGlobo_27-11-2007_17h25,5482,c90o,politics,2007,"No dia 22 de fevereiro de 2007 protocolei no Palácio do Planalto documento solicitando a reabertura e continuidade do diálogo, e que fosse verdadeiro, transparente e participativo.",0
C49_Folha_17-07-2007_08h25,2377,c49f,politics,2007,"Os atletas dizendo sobre as quadras que eles iriam participar"".",-1
C84_Estadao_18-10-2007_21h45,5101,c84e,politics,2007,Arlindo Chinaglia evitou entrar na polêmica de que o Senado estaria em uma queda de braço com a Câmara para saber quem decide primeiro sobre temas que estão em evidência.,1
C70_Folha_16-10-2022_3h06,3990,c70f,politics,2022,"o PT extrapolou (ultrapassou, passou) de todos os limites"" e se mostrou inconformado com a reprodução das afirmações dadas em entrevista a um podcast que viralizou nas redes sociais, causou muita indignação e gerou comentários de repúdio de personalidades do meio político, cultural e de diversos setores da sociedade.",1
C68_Folha_16-10-2022_10h48,3862,c68f,world,2022,"O governo da ilha rechaça a possibilidade de uma guerra com a vizinha continental, mas também diz que não dará nenhum passo atrás na democracia.",1
C83_OGlobo_01-02-2007_20h43,5080,c83o,politics,2007,"Com referência às disputas, elas vão acontecer, porque são próprias do parlamento, mas a presidência vai ter o dever da imparcialidade"", disse, após cumprimentar Aldo e Fruet.",-1
C97_Estadao_18-10-2022_11h50,6011,c97e,politics,2022,"A Região com o maior número de registros de denúncias de assédio eleitoral é a Sul, com 154 relatos.",0
C6_OGlobo_23-09-2022_16h19,3142,c6o,politics,2022,"Lula tem razão de tentar contê-la, porque os mais pobres é que sofrem.",1
C61_Folha_13-10-2022_14h35,3383,c61f,politics,2022,"Ministros do governo Jair Bolsonaro, aliados no Congresso e apoiadores têm criticado os institutos de pesquisa pelas diferenças entre os dados dos levantamentos feitos em dias anteriores à votação do primeiro turno e o resultado da eleição divulgado pelo TSE (Tribunal Superior Eleitoral).",0
C96_Folha_18-10-2022_22h35,5976,c96f,politics,2022,"O ex-presidente também disse ser, pessoalmente, contra o aborto, mas a favor de que a lei decida sobre a legitimidade do procedimento.",0
C49_OGlobo_16-07-2007_11h54,2383,c49o,politics,2007,Lula disse ainda que acha que a manifestação não reflete o pensamento do povo carioca sobre seu governo Isso não muda um milímetro o meu comportamento com o Rio de Janeiro.,-1
C66_Folha_15-10-2022_08h19,3697,c66f,sports,2022,"Ele é casado com Maria Cristina, com quem tem dois filhos: Filipe, 36, e Stephanie, 33.",0
C96_Estadao_18-10-2022_20h41_titulo,5958,c96e,politics,2022,"Bolsonaro se 'comporta como se fosse um pedófilo', afirma Lula no Flow.",-1
C20_Folha_19-09-2007_13h39,654,c20f,politics,2007,"Para ser aprovada, a PEC da CPMF precisa ser votada em dois turnos da Câmara.",0
C45_OGlobo_18-10-2007_08h33_titulo,2164,c45o,culture,2007,Garçom é preso e acusado de roubar Rolex de Luciano,0
C65_Folha_14-10-2022_13h05,3648,c65f,culture,2022,Parece injusto esperar que eles respeitem nossa cultura quando o governo está determinado a destruir seu futuro com novos projetos de petróleo e gás,-1
C89_Folha_01-11-2007_00h00,5379,c89f,politics,2007,"""Quero, com esse gesto extremo, despir-me de quaisquer prerrogativas para assumir, apenas como cidadão, episódios particularmente dolorosos de um passado já remoto no tempo, mas ainda muito presente em minha vida e minha consciência, por seus desdobramentos de sofrimento e de dor"", diz o ex-deputado.",-1
C92_Estadao_24-10-2007_18h30,5561,c92e,politics,2007,"Infelizmente, nas comunidades mais carentes daqui, as mulheres não têm orientação do governo sobre planejamento familiar e têm taxas equivalentes aos países mais atrasados da África.",-1
C69_Estadao_15-10-2022_23h31,3900,c69e,politics,2022,"O corregedor acrescentou que comentários feitos na emissora procuram ""incutir nos eleitores o medo de um 'golpe de esquerda', do fechamento de igrejas e do domínio do crime organizado"" em caso de vitória de Lula na eleição presidencial.",-1
C88_Estadao_23-08-2008_15h05,5316,c88e,politics,2008,"""Estava no acidente da gol.",-1
C27_Estadao_18-10-2007_00h04,1037,c27e,sports,2007,"E o primeiro tempo ficou nisso, na expectativa de que o Brasil poderia, finalmente, mostrar seu melhor futebol na etapa final.",1
C94_Estadao_18-10-2022_19h36,5782,c94e,politics,2022,O próprio relator do projeto é um dos que reclamam das pesquisas.,1
C10_OGlobo_24-09-2022_18h15,78,c10o,politics,2022,"""O candidato Lula, que não veio, por estar com salto alto ou achar que já ganhou...",-1
C81_Folha_06-10-2022_15h58,4918,c81f,culture,2022,"Décadas mais tarde, seu pioneirismo nesse gênero encontraria ecos na obra de Didier Eribon e Édouard Louis.",1
C63_OGlobo_14-10-2022_08h44_titulo,3518,c63o,politics,2022,Thiago Brennand: herdeiro acusado de agredir modelo é preso pela Interpol nos Emirados Árabes.,0
C81_Folha_06-10-2022_15h58,4914,c81f,culture,2022,"Com ""O Lugar"", livro de 1983 no qual, após a morte do pai, vendeiro em um vilarejo normando, retrata sua figura em paralelo à questão de sua ascensão social por meio da intelectualidade, ela inventou uma espécie de ""romance de si"" de cunho sociológico.",1
C51_Estadao_08-09-2022_17h50,2525,c51e,world,2022,A rainha também deixa um reino à beira da fragmentação.,1
C17_OGlobo_24-10-2006_01h21,422,c17o,politics,2006,"A apenas seis dias da votação, o líder da oposição, que voltou a aumentar o tom de seus ataques, aproveitou o terceiro dos quatro debates previstos para insistir nas acusações de corrupção contra colaboradores de Lula e dirigentes do PT.",1
C84_Estadao_18-10-2007_21h45,5101,c84e,politics,2007,Arlindo Chinaglia evitou entrar na polêmica de que o Senado estaria em uma queda de braço com a Câmara para saber quem decide primeiro sobre temas que estão em evidência.,1
C45_OGlobo_18-10-2007_08h33,2145,c45o,culture,2007,"Junto com Marinho foi detido um grafiteiro de 27 anos, também com passagem pela polícia por roubo.",0
C84_OGlobo_18-10-2007_16h53,5152,c84o,politics,2007,"Para ele, isso não resolve o problema de legitimidade do sistema legislativo e retomada da credibilidade do legislativo.- Além disso, a emenda inviabiliza que em situações extremas",0
C89_Folha_01-11-2007_00h00_titulo,5407,c89f,politics,2007,Deputado que atirou em adversário renuncia para não ser julgado no STF.,0
C26_Folha_19-12-2021_18h54,1008,c26f,world,2021,"""Não podemos deixar que sigam enriquecendo com nossas aposentadorias.",-1
C100_OGlobo_19-10-2022_19h49_titulo,3366,c100o,politics,2022,"Tarcísio tem 49%, e Haddad, 40%.",0
C79-Estadao_18-10-2022_11h37_titulo,4708,c79e,politics,2022,Aliança com Bolsonaro reacende planos de Moro no STF e até candidatura à Presidência.,1
C81_Estadao_07-10-2022_08h48,4895,c81e,culture,2022,"Sua linguagem é direta, ela opta por uma ""escrita neutra', a mesma que usava ""em outros tempos nas",1
C27_Estadao_18-10-2007_00h04,1034,c27e,sports,2007,A partir daí virou festa.,1
C68_Folha_16-10-2022_10h48,3868,c68f,world,2022,"Sobre a ex-colônia britânica, na qual Pequim fechou o cerco a movimentos dissidentes desde os amplos protestos registrados em 2019, disse que a China já alcançou o ""controle total"" sobre a região.",0
C93_Estadao_15-12-2006_14h59,5624,c93e,politics,2006,"Com Alcinéa Cavalcante, Alexandre Rodrigues, Carlos Mendes, Carmen Pompeu, Eduardo Kattah, Evandro Fadel, Fabiana Cimieri, João Naves, Jocyelma Santana, Juliano de Souza, Liège Albuquerque, Luciano Coelho, Nilton Salinas, Rejane Wilke, Rubens Santos, Sandra Hahn, Tiago Décimo e Wilson Tosta.",0
C74_Folha_17-10-2022_15h10,4350,c74f,politics,2022,"""Com o passar do tempo, infelizmente, eu fui descobrindo que aquilo que eu acreditava, aquele romantismo que eu acreditava se tornou um país muito diferente daquilo que a gente idealizava, não era exatamente o que estava acontecendo"", completou.",-1
C89_Folha_01-11-2007_00h00,5394,c89f,politics,2007,"Em uma manobra para escapar de um julgamento no Supremo Tribunal Federal pelo atentado a tiros contra um adversário, o tucano Ronaldo Cunha Lima (PB) renunciou ontem a seu mandato na Câmara.",1
C62_OGlobo_14-10-2022_10h41,3446,c62o,politics,2022,"Ao todo, oito pessoas, incluindo os dois irmãos, e quatro empresas estão entre os alvos da operação.",0
C75_Estadao_17-10-2022_16h12,4434,c75e,politics,2022,"""Na dinâmica dos fatos, algo ainda tendo em vista o ruído da Polícia estar nesse ambiente.",-1
C42_OGlobo_19-09-2007_13h37,1988,c42o,politics,2007,"""Continuo entendendo que cada representação deve ter tratamento distinto.",-1
C71_Estadao_14-10-2022_09h280,4045,c71e,politics,2022,"Puxadas por pesos-pesados do PIB, as doações feitas por pessoas físicas para partidos e campanhas das eleições deste ano superam a marca de R$ 246 milhões.",1
C96_Folha_18-10-2022_22h35,5977,c96f,politics,2022,O sucesso da investida foi comemorado com uma enxurrada de memes.,1
C94_Folha_18-10-2022_18h44,5817,c94f,politics,2022,"O projeto de Barros, que se insere numa mobilização bolsonarista após o resultado do primeiro turno, faz parte de uma ofensiva para desacreditar os institutos com argumentos que ignoram características de levantamentos eleitorais.",1
C75_Estadao_17-10-2022_16h12,4441,c75e,politics,2022,Na nossa opinião ainda é prematuro com os dados que nos temos dizer isso.,-1
C81_OGlobo_06-10-2022_21h39_titulo,4947,c81o,culture,2022,Em obras como:,0
C34_Folha_20-08-2007_12h22,1538,c34f,politics,2007,"Segundo Cardoso, esta omissão representa cerca de dois terços das declarações que estão em revisão.",0
C13_OGlobo_21-09-2022_12h07,215,c13o,world,2022,"A morte de Mahsa Amini, presa porque seu véu (ou hijab) estaria solto, desencadeou demonstrações de desafio às autoridades por parte da população nas ruas.",1
C51_OGlobo_08-09-2022_14h31,2559,c51o,world,2022,"Em 1997, viu sua relação com os britânicos ser abalada após a morte de Diana, ex-mulher de Charles.",0
C20_OGlobo_19-09-2007_16h13,667,c20o,politics,2007,"É uma questão de Estado"", disse Mantega a jornalistas.",-1
