file,id_sente,id_article,domain,year,sentences,classe
C9_Estadao_04-08-2006_09h53,3284,c9e,politics,2006,"O grupo é acusado de lesar os cofres públicos em cerca de R$ 70 milhões, desde 2004.",0
C23_OGlobo_24-07-2007_16h04,831,c23o,world,2007,"No entanto, a agência internacional de classificação de risco Fitch elevou hoje a quantia para £ 3 bilhões (? 4,5 bilhões).",0
C36_Folha_21-07-2007,1606,c36f,politics,2007,A família ainda não confirmou o local onde será realizado o velório e o enterro do senador.,0
C51_Folha_08-09-2022_14h32_titulo,2552,c51f,world,2022,Charles 3º é novo rei.,0
C29_OGlobo_26-11-2021_15h36,1206,c29o,science,2021,"""Uma das lições desta pandemia foi que devemos agir rapidamente e o mais cedo possível"", disse ele.",-1
C46_Folha_20-09-2022_18h45,2193,c46f,politics,2022,"Seguiram o voto de Fachin, até a tarde desta terça (20), os ministros Alexandre de Moraes, Luís Roberto Barroso, Gilmar Mendes, Ricardo Lewandowski, Cármen Lúcia e a presidente do Supremo, Rosa Weber.",0
C36_Folha_21-07-2007_titulo,1626,c36f,politics,2007,"Ex-governador da Bahia, senador Antonio Carlos Magalhães teve falência múltipla de órgãos;",0
C1_OGlobo_02-09-2006_11h58,22,c1o,world,2006,"Havia a previsão de escalas em Mbanka, Kisangani e Bukavu, em cujas proximidades caiu por causa das condições meteorológicas negativas, declarou Cathey.",0
C15_Folha_20-09-2022_19h44,278,c15f,politics,2022,- há uma diferença importante entre falar na ONU e ser ouvido na ONU.,0
C74_Folha_17-10-2022_15h10,4364,c74f,politics,2022,"Da Venezuela nem se fala, e não queremos isso para o Brasil"", completou.",-1
C13_Folha_16-09-2022_14h12_titulo,214,c13f,world,2022,Mulher de 22 anos morre no Irã após 'detenção moral' por não usar véu islâmico,0
C24_Estadao_14-12-2021_07h05,852,c24e,politics,2021,"Para ter os dados de volta, os invasores pedem para ser contactados.",0
C22_Folha_24-07-2007_titulo,770,c22f,daily,2007,empresas orientam a remarcação de passagens.,0
C75_Folha_17-10-2022_15h04,4489,c75f,politics,2022,Um homem de 38 anos morreu no tiroteio.,0
C18_Estadao_16-04-2007_13h44,467,c18e,world,2007,"Em agosto de 2006, o primeiro dia de aula foi cancelado quando um fugitivo da polícia matou um segurança do hospital universitário.",0
C22_OGlobo_24-07-2007_10h00,779,c22o,daily,2007,"De acordo com a assessoria de imprensa, não há previsão de quando deve ser encerrado o trabalho.",0
C43_Estadao_17-07-2007_12h13_titulo,2014,c43e,politics,2007,Senado deve enviar documentos à perícia da PF,0
C66_OGlobo_15-10-2022_08h39,3715,c66o,sports,2022,"Com 49.737 pontos marcados é considerado o maior pontuador da modalidade, superando de Kareem Abdul Jabbar.",0
C74_Folha_17-10-2022_15h10,4361,c74f,politics,2022,"Após várias sessões de fotos, o grupo se reuniu com Bolsonaro, em um encontro que foi transmitido nas redes sociais do presidente.",0
C76_Estadao_18-10-2022_5h17,4525,c76e,daily,2022,"Recentemente, vídeos em que ele estaria constrangendo servidores do banco vieram à tona.",1
C54_Folha_28-09-2022_06h25,2741,c54f,politics,2022,Tem espírito público.,-1
C18_Oglobo_2007_17h05,521,c18o,world,2007,"A universidade já tinha enviado um email cancelando as aulas após o primeiro tiroteio quando os alunos ouviram mais tiros, disse outra aluna, Laura Spaventa, à CNN.",0
C25_Estadao_30-12-2021_12h34,918,c25e,culture,2021,"Voo com meu par de asas tortas,/ sem o tédio da comprovação./ Opto pela loucura, com um grão/ de realidade:/ meu ímpeto explode o ponto,/ arqueia a linha, traça contornos/ para os romper./ Desculpem, mas devo dizer: eu quero o delírio.",-1
C71_Folha_14-10-2022_23h00,4063,c71f,politics,2022,Ele tem viajado o Brasil para se encontrar com produtores rurais.,0
C49_OGlobo_16-07-2007_11h54,2383,c49o,politics,2007,Lula disse ainda que acha que a manifestação não reflete o pensamento do povo carioca sobre seu governo Isso não muda um milímetro o meu comportamento com o Rio de Janeiro.,-1
C39_OGlobo_28-04-2022_09h03,1758,c39o,politics,2022,A candidatura de Lula à presidência na eleição de 2018 foi rejeitada pelo Tribunal Superior Eleitoral (TSE) em agosto daquele ano.,0
C52_Folha_28-09-2022_11h06,2596,c52f,politics,2022,"""Não tem mais [sala secreta].",-1
C47_Folha_25-12-2021_11h52,2220,c47f,science,2021,"Nomeado em homenagem ao homem que supervisionou a Nasa em 1960 - década que teve em seu apogeu científico a chegada do homem à Lua - o telescópio James Webb é 100 vezes mais sensível e preciso do que o Hubble, que já tem 30 anos de comissionamento.",0
C30_Estadao_07-08-2007_07h59,1283,c30e,daily,2007,"O Itaú, segundo maior banco privado do País, obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano, superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos.",1
C99_OGlobo_19-10-2022_20h30,6177,c99o,politics,2022,"Ele entregou uma ""Carta compromisso com os evangélicos"", em que declarou:",0
C61_Folha_13-10-2022_14h35,3381,c61f,politics,2022,A pesquisa é um retrato do momento e não necessariamente reflete a votação que os candidatos terão.,0
C38_Estadao_17-07-2007_12h03,1686,c38e,sports,2007,"""A gente nadou muito bem"", contou Thiago.",-1
C9_Estadao_04-08-2006_09h53,3279,c9e,politics,2006,"Dos 24 deputados estaduais, 23 praticavam esse crime e, segundo a PF, desviaram mais de R$ 10 milhões com essa prática, em apenas um ano.",0
C36_Estadao_20-07-2007-11h56_titulo,1604,c36e,politics,2007,"Morre o senador Antonio Carlos Magalhães, aos 79 anos.",0
C51_Estadao_08-09-2022_17h50,2533,c51e,world,2022,"Parte do problema está no reaquecimento da demanda pós-pandemia e da guerra na Ucrânia, mas é também um reflexo do Brexit.",1
C1_Folha_04-08-2006_07h42,11,c1f,world,2006,"Acidentes aéreos são frequentes no Congo, onde 51 companhias privadas operam com aviões antigos principalmente fabricados na antiga União Soviética.",0
C74_Estadao_17-10-2022_13h29,4312,c74e,politics,2022,"A gente nunca imaginou que poderia estar do lado de um presidente e receber a gente tão bem assim"", iniciou Gusttavo.",-1
C51_Folha_08-09-2022_14h32,2540,c51f,world,2022,"A morte foi confirmada pelo Palácio de Buckingham depois da informação de que ela estava sob cuidados médicos e que a família mais próxima havia sido chamada ao Castelo de Balmoral, na Escócia, onde a rainha passava o verão.",0
C17_Folha_21-08-2006,413,c17f,politics,2006,"Trabalhou do lado do Waldomiro (Diniz), do mensalão, dos sanguessugas, do valerioduto, desses escândalos",0
C59_Estadao_06-10-2022_20h44,3038,c59e,politics,2022,Lula-Alckmin,0
C100_OGlobo_19-10-2022_19h49_titulo,3368,c100o,politics,2022,Datafolha em SP,0
C50_Estadao_06-11-2007_10h48,2462,c50e,politics,2007,"Mercadante disse que a proposta a ser apresentada hoje ao PSDB e mais tarde aos líderes da base, é um ""desenho muito próximo"" do que o governo vai defender no Senado.",0
C1_Estadao_04-08-2006_05h54,4,c1e,world,2006,"O porta-voz informou que o avião, um Soviet Antonov-28 de fabricação ucraniana e propriedade de uma companhia congolesa, a Trasept Congo, também levava uma carga de minerais.",0
C100_Folha_19-10-2022_18h54,3331,c100f,politics,2022,"Candidato de Jair Bolsonaro (PL), Tarcísio terminou o primeiro turno na liderança, com 42,32% dos votos válidos.",0
C25_OGlobo_31-12-2021_21h56,964,c25o,culture,2021,"Ficou internada, mas pediu para voltar para casa antes do Natal.",0
C67_OGlobo_15-10-2022_13h46,3812,c67o,politics,2022,"Zema disse que herdou uma ""tragédia"" do governo petista de Fernando Pimentel, e que esse foi um dos motivos que o levou a Brasília para declarar apoio ao candidato do PL.",0
C77_Folha_18-10-2022_10h15,4613,c77f,politics,2022,"Além das cópias dos documentos, o presidente do TSE ainda pede que o Ministério da Defesa apresente, no prazo, quais foram as fontes de recursos utilizadas pelas Forças Armadas na fiscalização do pleito.",0
C63_Estadao_14-10-2022_09h17,3463,c63e,politics,2022,"""Vocês vão pagar por tudo o que perdi aí "", disse.",-1
C95_Folha_19-10-2022_04h00_titulo,5908,c95f,politics,2022,"Preços sobem 9,54% no acumulado dos nove meses do ano, apesar da trégua recente.",0
C57_Estadao_06-10-2022_14h34,2915,c57e,world,2022,Eu me apressei em ficar longe dele.,-1
C19_OGlobo_13-04-2007_16h32,557,c19o,sports,2007,"""Ele deve ficar em observação entre 48 e 72 horas, mas sua vida não está em risco"", disse o médico Oscar Cicco, diretor do hospital.",-1
C51_Folha_08-09-2022_14h32_titulo,2554,c51f,world,2022,Rainha Elizabeth 2ª morre aos 96 após reinado mais duradouro da Inglaterra.,0
C75_Folha_17-10-2022_15h04,4461,c75f,politics,2022,Campos disse que os tiros foram disparados a cerca de 100 metros do local onde estava a campanha.,0
C98_OGlobo_19_10_2022_18h02,6142,c98o,politics,2022,"Nesse cenário, Lula aparece com 47%, e Bolsonaro, com 44%.",0
C59_OGlobo_06-10-2022_21h11,3088,c59o,politics,2022,Lula aproveitou a manhã para fazer o primeiro corpo a corpo da campanha no segundo turno.,0
C31_Folha_17-10-2007_09h39_titulo,1334,c31f,sports,2007,Jade será representante do Brasil no revezamento da tocha olímpica,0
C87_OGlobo_25-07-2007_10h51,5309,c87o,politics,2007,"O porta-voz da Presidência, Marcelo Baumbach, confirmou nesta manhã que Nelson Jobim é o novo ministro.",0
C93_Estadao_15-12-2006_14h59,5614,c93e,politics,2006,"Além do salário-base e verba de gabinete, os parlamentares estaduais conseguem engordar seus vencimentos com penduricalhos como auxílio moradia e reuniões extraordinárias.",1
C99_OGlobo_19-10-2022_20h30,6188,c99o,politics,2022,Todos declararam apoio a Lula.,0
C65_Folha_14-10-2022_13h05,3624,c65f,culture,2022,"Ele foi descoberto dois anos depois, quando tentou vender a peça para o museu Gallerie degli Uffizi, em Florença.",0
C80_Folha_17-10-2022_16h56,4822,c80f,sports,2022,"O jovem atacante tropeçou nas palavras e os mais velhos, como Sylvain Witord, Elber, Sidney Govou e Florent Malouda começaram a rir.",1
C42_Folha_25-09-2007_11h44,1977,c42f,politics,2007,"João Pedro já tinha sinalizado que recomendaria o arquivamento do processo, mas voltou atrás ao optar pelo sobrestamento para preservar a imagem do Senado.",1
C81_Folha_06-10-2022_15h58,4917,c81f,culture,2022,"De memória pessoal se trata sua obra, e de sua inscrição na história.",1
C14_Folha_22-08-2006,242,c14f,world,2006,Calçados e roupas ensangüentadas se espalhavam pela plataforma da estação.,1
C99_Folha_19-10-2022_11h55,6163,c99f,politics,2022,"A campanha do ex-presidente Luiz Inácio Lula da Silva (PT) divulgou uma carta a evangélicos nesta quarta-feira (19) durante encontro com representantes de igrejas simpáticos à sua candidatura, em São Paulo.",0
C11_Folha_08-08-2006_titulo,130,c11f,daily,2006,"Explosão fez buraco na escada e destroçou detector de metal, raio-X e forro do teto; expediente ficou suspenso de manhã.",0
C14_Folha_22-08-2006,245,c14f,world,2006,"O condutor do trem de Mansoura morreu na hora do acidente, e a locomotiva capotou quando atingiu o outro trem, que estava parado na estação.",0
C63_Folha_14-10-2022_12h53,3497,c63f,politics,2022,"Horas depois, porém, corrigiu-se e informou que o empresário foi capturado e ficará detido em Abu Dhabi.",0
C59_OGlobo_06-10-2022_21h11,3074,c59o,politics,2022,"A gente quer ter o direito de tomar café, almoçar e jantar todo dia.",-1
C100_Folha_19-10-2022_18h54,3330,c100f,politics,2022,"A pesquisa mostra que, enquanto 49% afirmam não votar de jeito nenhum em Haddad, outros 39% indicam que vão votar com certeza nele, 11% talvez e 1% não sabe.",0
C45_OGlobo_18-10-2007_08h33,2159,c45o,culture,2007,"Segundo a polícia, o garçom é fugitivo da penitenciária de Valparaíso, no interior paulista, onde cumpria pena justamente por roubo de Rolex e tentativa de roubo, seguida por tentativa de homicídio.",0
C22_Folha_24-07-2007,750,c22f,daily,2007,"""Prefiro que a aeronave pouse em outro aeroporto com segurança do que correr risco de acidente por causa da chuva"", disse José Domingos Vidal, que perdeu reunião em Santos (SP) devido ao desvio.",-1
C9_Estadao_04-08-2006_09h53,3282,c9e,politics,2006,"Estão recebendo voz de prisão, também, o presidente da Assembléia Legislativa de Rondônia, deputado José Carlos de Oliveira (PL), o ""Carlão"", acusado de ser o líder da quadrilha, além de juízes, outros desembargadores, promotores e, pelo menos, mais nove deputados estaduais.",0
C84_Estadao_18-10-2007_21h45_titulo,5116,c84e,politics,2007,Tenho absoluta certeza que vai sofrer sugestões na Câmara.,-1
C29_OGlobo_26-11-2021_15h36,1219,c29o,science,2021,Uma nova variante da Covid-19 detectada originalmente na África do Sul e agora batizada de omicron acendeu o alerta entre autoridades de saúde de todo o mundo.,0
C63_Estadao_14-10-2022_09h17,3475,c63e,politics,2022,"Em seguida, a corporação retificou a informação e afirmou que a captura se deu em Abu Dhabi, capital daquele país.",0
C2_Oglobo_04-08-2006_16h09,624,c2o,politics,2006,Os outros candidatos que concorrem a vaga presidencial Cristovam Buarque (PDT) e Luciano Bivar (PSL) aparecem cada um com 1% das intenções de voto.,0
C85_Estadao_20-08-2007_15h02,5178,c85e,politics,2007,"Quem são os 40 do mensalão Deputados na mira: os cassados, os absolvidos e os que renunciaram  Sem saber que estava sendo filmado, Marinho pediu um ""adiantamento"" de R$ 3 mil para que o interlocutor - enviado pelo empresário Arthur Wascheck Neto - entrasse no ""rol de fornecedores"".",0
C70_OGlobo_16-10-2022_01h30,4019,c70o,politics,2022,"O presidente disse que o encontro com as meninas ocorreu em 2020 [na verdade, foi em 2021] e foi mostrado em suas redes sociais e por uma emissora de TV.",0
C21_Folha_20-08-2007,700,c21f,daily,2007,"Mesmo em condições normais, nunca há operações simultâneas nas duas, por segurança.",0
C89_Folha_01-11-2007_00h00_titulo,5406,c89f,politics,2007,"Ao deixar a Câmara, Ronaldo Cunha Lima perde o foro especial e, com isso, processo volta à 1ª instância.",0
C82_Folha_09-01-2006_10h08,4965,c82f,politics,2006,"""Um tapa-buraco não vai resolver não vai durar um ano nem ser feito em três meses.",-1
C59_Folha_27-09-2022_10h13,3052,c59f,politics,2022,"Há um esforço da equipe do ex-presidente para conseguir apoios de nomes não alinhados ao PT, na tentativa de atrair indecisos e o voto útil de eleitores do pedetista Ciro Gomes e de Simone Tebet (MDB).",0
C20_Folha_19-09-2007_13h39,636,c20f,politics,2007,A quarta MP foi aprovada nesta madrugada e prevê a concessão de mais R$ 6 bilhões para vários órgãos do Executivo --para ações do PAC (Programa de Aceleração do Crescimento).,0
C30_OGlobo_07-08-2007_09h10,1317,c30o,daily,2007,"O lucro líquido acumulado de janeiro a junho chegou a R$ 4,016 bilhões, 35,7% acima dos R$ 2,958 bilhões dos primeiros seis meses de 2006 e também superior aos R$ 4,007 bilhões anunciados na véspera pelo Bradesco, líder no ranking de bancos do país .",0
C95_Estadao_10-09-2022_07h25,5864,c95e,politics,2022,"No início do semestre, a economia continua acenando para uma recuperação, ainda que tímida, com o desemprego caindo para 9,1%.",0
C75_Folha_17-10-2022_15h04,4486,c75f,politics,2022,"Tarcísio estava em Paraisópolis para inaugurar um polo universitário na favela, na manhã desta segunda-feira, quando o tiroteio interrompeu a agenda.",0
C67_OGlobo_15-10-2022_13h46_titulo,3813,c67o,politics,2022,Ex-presidente do partido Novo foi um crítico constante dos governos petistas e disputou as eleições presidenciais de 2018 calcado no discurso do liberalismo econômico.,0
C79-Estadao_18-10-2022_11h37,4700,c79e,politics,2022,"Moro nega que tenha negociado qualquer cargo para o apoio, mas aliados admitem que o movimento político poderá trazer dividendos futuros ao ex-juiz e não descartam nem mesmo a retomada do plano de disputar a Presidência da República em 2026.Após pedir demissão do Ministério da Justiça e acusar Bolsonaro de interferir na Polícia Federal, Moro saiu de crítico para o papel de apoiador da reeleição de Bolsonaro, sob o pretexto de evitar a volta do candidato do PT, Luiz Inácio Lula da Silva, ao Planalto.",1
C14_OGlobo_21-08-2006_07h40,254,c14o,world,2006,Fontes do Ministério de Transporte disseram que o número de mortos pode aumentar devido ao estado grave de vários dos feridos e que ainda há cadáveres sob os vagões dos dois trens.,0
C59_OGlobo_06-10-2022_21h11,3100,c59o,politics,2022,"Primeiro, a gente quer ter o direito de trabalhar.",-1
C81_Estadao_07-10-2022_08h48,4859,c81e,culture,2022,"A literatura, muito além da psicanálise e da sociologia, é a grande linguagem que, ao nos encantar, nos aproxima do essencial da experiência humana e de nós mesmos.",-1
C24_Estadao_14-12-2021_07h05_titulo,854,c24e,politics,2021,O ataque cibernético ocorrido ao aplicativo ConecteSUS.,0
C42_Folha_25-09-2007_11h44,1971,c42f,politics,2007,A Folha Online apurou que o relator --preocupado com o desgaste de um arquivamento imediato da segunda representação contra Renan-- decidiu recomendar em seu voto a paralisação das investigações por influência de senadores do próprio PMDB.,1
C62_OGlobo_14-10-2022_10h41,3445,c62o,politics,2022,"A Polícia Federal prendeu nesta sexta-feira (14) no Maranhão os irmãos Roberto Rodrigues de Lima e Renato Rodrigues de Lima, em uma operação que apura um suposto esquema para desvio de verbas do orçamento secreto.",0
C95_Estadao_10-09-2022_07h25,5860,c95e,politics,2022,"Expectativa do Banco Central é que o IPCA finalize o ano entre 6,5% e 7%.",0
C72_Folha_17-10-2022_01h28,4159,c72f,politics,2022,Economia crescia em média 4% no meu governo.,0
C80_Estadao_18-10-2022_08h13,4778,c80e,sports,2022,É treinar sempre mais.,-1
C11_Estadao_08-08-2006_12h11,95,c11e,daily,2006,"A Transcooper recolocou os coletivos nas ruas às 4h30 e a Nova Aliança, às 7 da manhã.",0
C11_Folha_08-08-2006,120,c11f,daily,2006,Ninguém ficou ferido.,0
C98_Folha_19-10-2022_18h19_titulo,6134,c98f,politics,2022,"nos válidos, petista tem 52% e incumbente, 48%.",0
C16_Estadao_21-08-2006,311,c16e,politics,2006,"A maioria dos 69 deputados acusados de envolvimento com a máfia dos sanguessugas é candidato à reeleição e, com a renúncia, tentará escapar do risco de cassação e da perda dos direitos políticos por oito anos.",0
C58_Folha_14-07-2022_19h06,2994,c58f,politics,2022,"O governo do presidente Jair Bolsonaro (PL) enviou ao Congresso Nacional uma proposta de Orçamento para 2023 com um corte de ao menos 50% em verbas para bancar programas como Mais Médicos, Farmácia Popular e a saúde indígena.",0
C2_Folha_04-08-2006_11h38_titulo,617,c2f,politics,2006,"Lula ainda venceria as eleições no 1º turno, diz CNI/Ibope.",0
C85_Folha_22-08-2007_20h12,5198,c85f,politics,2007,"O julgamento recomeçará amanhã, às 10h.",0
C42_Folha_25-09-2007_11h44,1983,c42f,politics,2007,"O relator da segunda representação contra o senador Renan Calheiros (PMDB-AL) no Conselho de Ética do Senado, João Pedro (PT-AM), vai recomendar o ""sobrestamento"" (paralisação) das investigações ao invés do arquivamento imediato do processo contra o presidente da Casa.",0
C50_OGlobo_05-11-2007_18h22,2507,c50o,politics,2007,As negociações com os tucanos para a prorrogação da CPMF englobam alguns temas.,0
C94_OGlobo_18-10-2022_18h30_titulo,5853,c94o,politics,2022,Lira fala em 'regramento',0
C59_OGlobo_06-10-2022_21h11,3082,c59o,politics,2022,"Ele exige a convivência com a contrariedade, ou seja, ninguém precisa ser da mesma religião, ninguém precisa ser do mesmo clube de futebol.",-1
C36_Estadao_20-07-2007-11h56,1597,c36e,politics,2007,"ACM, como era conhecido, deu entrada no Instituto do Coração do Hospital das Clínicas (Incor), em São Paulo, no dia 13 de junho, para fazer exames de rotina.",0
C85_Folha_22-08-2007_20h12,5193,c85f,politics,2007,"Após mais de sete horas de sessão, o STF (Supremo Tribunal Federal) suspendeu nesta quarta-feira o primeiro dia de julgamento da denúncia contra 40 acusados no mensalão.",0
C55_Estadao_28-09-2022_10h00,2775,c55e,politics,2022,"O agregador de pesquisas eleitorais do jornal O Estado de S. Paulo foi atualizado, após a divulgação da pesquisa Datafolha, nesta quinta-feira (29)",0
C1_Folha_04-08-2006_07h42,10,c1f,world,2006,"A aeronave se chocou com uma montanha e caiu, em chamas, sobre uma floresta a 15 quilômetros de distância da pista do aeroporto.",0
C26_Folha_19-12-2021_18h54,1009,c26f,world,2021,"Ambulantes vendiam bandeiras, bonés e cerveja, embora houvesse quem passasse pelo local com sua própria garrafa de champanhe para acompanhar o discurso do eleito.",0
C39_OGlobo_28-04-2022_09h03,1764,c39o,politics,2022,"A medida fazia parte da 24ª fase da Lava Jato, comandada por Moro.",0
C21_Estadao_06-08-2007_15h40,689,c21e,daily,2007,"Na terceira parte da reforma, parte dos vôos de Cumbica serão transferidos para o Aeroporto de Viracopos, em Campinas.",0
C24_Folha_10-12-2021_17h49,864,c24f,politics,2021,Não há previsão de quando o serviço voltará ao normal.,0
C82_Folha_09-01-2006_10h08,4969,c82f,politics,2006,Cerca de 120 frentes de trabalho foram definidas como prioritárias pelo governo para começarem as obras imediatamente.,0
C39_OGlobo_28-04-2022_09h03,1762,c39o,politics,2022,"A decisão foi tomada depois que o Tribunal Regional Federal da 4ª Região (TRF-4) manteve a condenação de Lula por corrupção passiva e lavagem de dinheiro, no caso do triplex em Guarujá (SP), que havia sido decidida por Moro âmbito da Operação Lava Jato.",0
C15_Folha_20-09-2022_19h44,286,c15f,politics,2022,"O presidente Jair Bolsonaro colocou o dedo na ferida dos europeus ao apontar que o aumento do uso de combustíveis fósseis é um grave retrocesso ambiental, em seu discurso de abertura da Assembleia-Geral da ONU na manhã desta terça-feira (20).",1
C89_Estadao_31-10-2007_15h02,5359,c89e,politics,2007,"Burity morreu dez anos depois do crime, de falência múltipla dos órgãos . Íntegra da renúncia  ",0
C84_OGlobo_18-10-2007_16h53,5140,c84o,politics,2007,"Além do líder do PR, Luciano de Castro (RR), que criticou nesta quarta a proposta, até o líder do PSDB, Antonio Carlos Pannunzio (SP) disse discordar da maneira como a emenda transformou a fidelidade em valor absoluto.",0
C22_Folha_24-07-2007_titulo,771,c22f,daily,2007,Passageiros em conexão vão para hotel após esperar durante todo o dia.,0
C38_OGlobo_28-07-2007_00h00,1713,c38o,sports,2007,Jadel Gregório é favorito ao ouro no salto triplo.,0
C21_OGlobo_06-08-2007_16h23,724,c21o,daily,2007,"O ministro Nelson Jobim, que na semana passada havia anunciado reparos emergenciais na pista, recuou dessa decisão e definiu que as obras serão definitivas.",0
C30_OGlobo_07-08-2007_09h10,1312,c30o,daily,2007,"No segundo trimestre, o lucro líquido do Itaú cresceu 41,2%, impulsionado por vendas de ativos e crescimento da carteira de empréstimos.",0
C73_Folha_17-10-2022_08h43,4282,c73f,sports,2022,"O jogador do Paris Saint-Germain, que saiu do Barça em 2017, chegou ao tribunal ao lado dos pais, também processados no caso.",0
C95_OGlobo_11-10-2022_21h45,5921,c95o,politics,2022,"Em setembro, o preço dos alimentos até recuou.",0
C20_OGlobo_19-09-2007_16h13,662,c20o,politics,2007,"Até o momento, porém, Mantega ainda não confirmou se aceitará reduzir a alíquota da CPMF no próximo ano",0
C52_OGlobo_28-09-2022_10h34,2626,c52o,politics,2022,"Entre as pessoas que participaram da visitação estavam o ministro da Defesa, Paulo Sérgio Nogueira de Oliveira, e Valdemar Costa Neto, presidente do PL, partido ao qual o presidente Jair Bolsonaro é filiado (veja mais abaixo quem estava).",0
C6_OGlobo_23-09-2022_16h19,3141,c6o,politics,2022,Há ainda uma pressão forte para que tenha transporte público gratuito no dia da votação.,1
C38_Estadao_17-07-2007_12h03,1694,c38e,sports,2007,"De quebra, eles fizeram história ao cravar o tempo de 7min12s27 e superar os Estados Unidos - foi a primeira derrota norte-americana na competição.",0
C44_OGlobo_02-10-2007_13h23,2085,c44o,politics,2007,"Tese vitoriosa no plenário, que absolveu o presidente do primeiro processo.",0
C88_Folha_24-08-2008_16h57,5339,c88f,politics,2008,"Nesta sexta, o ministro da Defesa, Nelson Jobim, afirmou que vai instalar na próxima segunda processo administrativo contra a Anac para apurar denúncia de que integrantes do órgão utilizaram o documento para impedir que a Justiça restringisse operações em Congonhas.",0
C9_Estadao_04-08-2006_09h53,3281,c9e,politics,2006,"Entre os laranjas estavam familiares, amigos e empregados dos parlamentares.",0
C16_Estadao_21-08-2006,321,c16e,politics,2006,"Formalizada antes da abertura, a renúncia cessa o procedimento.",0
C91_Estadao_15-12-2007_00h00,5503,c91e,politics,2007,"Em conversa com o bispo de Propriá (SE), que o visitou ontem, ele voltou a manifestar sua preocupação com o fato de as obras estarem sendo tocadas pelo Exército.",0
C95_OGlobo_11-10-2022_21h45,5916,c95o,politics,2022,"E essa demanda foi sendo retomada aos poucos, principalmente com a melhora do cenário da pandemia, e no caso de serviços de maneira mais forte agora no ano de 2022"", explica o gerente do Ipca-IBGE, Pedro Kislanov.",-1
C68_Estadao_16-10-2022_11h22,3819,c68e,world,2022,"Congresso do Partido Comunista da China, o presidente Xi Jinping, fez um discurso com foco em segurança, uma de suas maiores preocupações especialmente após tensões recentes no Estreito de Taiwan.",1
C74_OGlobo_17-10-2022_13h11,4426,c74o,politics,2022,"Vocês isentões, covardes.",-1
C81_Folha_06-10-2022_15h58,4912,c81f,culture,2022,"Ao reconhecer o trabalho da francesa -que estará na próxima Flip, a Festa Literária Internacional de Paraty, de 23 a 27 de novembro-, o comitê destacou a coragem e acuidade clínica pela qual desvenda as raízes, as estranhezas e constrangimentos coletivos ligados à memória pessoal.",1
C4_Oglobo_16-07-2007-19h15,1844,c4o,daily,2007,"Amanhã, a temperatura máxima pode chegar a 22 graus, mas na quarta volta a cair.",0
C91_OGlobo_19-12-2007_13h32,5542,c91o,politics,2007,"E que, mesmo assim, as obras foram iniciadas em Cabrobó (PE).",0
C66_Folha_15-10-2022_08h19,3696,c66f,sports,2022,"E, graças ao tumor, perdi esse medo"", afirmou.",-1
C57_Folha_06-10-2022_05h12,2937,c57f,world,2022,"Ele enfrentava um julgamento por posse de metanfetamina e havia estado na corte horas antes do ataque, segundo disse o porta-voz da polícia, Paisan Luesomboon, à emissora Thai PBS.",0
C57_Folha_06-10-2022_05h12,2948,c57f,world,2022,"Seu vice, Prawit Wongsuwan, anunciou que viajará à cidade em que ocorreu o ataque ainda nesta quinta para se reunir com as famílias das vítimas.",0
C49_Folha_17-07-2007_08h25,2372,c49f,politics,2007,"Nós vamos trabalhar, nós temos muitos projetos para trabalhar no Rio de Janeiro e vamos trabalhar no Rio de Janeiro.",-1
C94_OGlobo_18-10-2022_18h30,5831,c94o,politics,2022,A Câmara dos Deputados decidiu nesta terça-feira (18) acelerar a votação de um projeto de lei de 2011 que criminaliza a divulgação de pesquisas eleitorais quando os resultados das urnas estiverem fora das margens de erro indicadas pelos institutos.,0
C21_OGlobo_06-08-2007_16h23,716,c21o,daily,2007,"Desde segunda-feira passada (30), a Infraero realiza o ""desemborrachamento"" da pista de 3,7 km para retirar da pista o excesso de borracha dos pneus das aeronaves e assim melhorar o atrito.",0
C100_OGlobo_19-10-2022_19h49,3343,c100o,politics,2022,"A margem de erro é de dois pontos percentuais para mais ou para menos, considerando um nível de confiança de 95%.",0
C70_OGlobo_16-10-2022_01h30,4015,c70o,politics,2022,"Ganhar a vida"", afirmou Bolsonaro na entrevista (veja no vídeo abaixo).",-1
C74_Folha_17-10-2022_15h10,4389,c74f,politics,2022,"Uma das primeiras falas durante o encontro foi de Zezé Di Camargo, músico que já manifestou apoio ao rival de Bolsonaro, o ex-presidente Lula.",1
C25_Folha_30-12-2021_12h20,934,c25f,culture,2021,"No livro, acompanhamos uma menina criada com rigidez por uma família alemã, que se sente obrigada a viver de acordo com as expectativas da avó, a matriarca, embora queira ser como qualquer outra criança.",0
C80_Folha_17-10-2022_16h56,4800,c80f,sports,2022,"Apesar de ser, de longe, o principal artilheiro francês, ele ficou cinco anos e meio sem ser chamado para a seleção e, nesse período, parecia ter explodido todas as pontes com os dirigentes do país e com o treinador.",1
C91_Folha_19-12-2007_12h43_titulo,5537,c91f,politics,2007,STF libera obras do São Francisco.,0
C51_OGlobo_08-09-2022_14h31,2561,c51o,world,2022,"Embora fosse oficialmente chefe de Estado, a monarca teve papel mais formal e cerimonial.",0
